KHS_20130500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 13:07:18.375708
MOS_20130600_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:07:35.617983
KHS_20130600_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:07:54.320965
MOS_20130700_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:08:15.114362
KHS_20130700_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:08:26.951918
MOS_20130800_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:08:43.515516
KHS_20130800_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:09:21.716041
MOS_20130900_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:10:05.606069
KHS_20130900_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:10:32.053383
MOS_20131000_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:11:01.759109
KHS_20131000_60pp.csv         |     crsa.izmiran.ru     |          sql insertion failure at:  |  2021-03-24 13:11:34.279374
NAD_20090100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:31.614415
NAD_20090100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:31.643499
NAD_20090100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:31.644501
NAD_20090100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:31.644501
KHS_20090100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:32.849189
KHS_20090100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:32.906574
KHS_20090100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:32.907075
KHS_20090100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:32.907577
BEY_20090100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:34.185761
BEY_20090100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:34.190775
BEY_20090100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:34.191275
BEY_20090100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:34.191777
NAD_20090200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:40.685118
NAD_20090200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:40.687117
NAD_20090200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:40.688109
NAD_20090200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:40.688109
KHS_20090200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:41.402081
KHS_20090200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.405591
KHS_20090200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.406092
KHS_20090200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.406092
BEY_20090200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:04:41.765101
BEY_20090200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.768109
BEY_20090200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.769111
BEY_20090200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:04:41.769111
NAD_20090300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:05.139962
NAD_20090300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.144977
NAD_20090300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.144977
NAD_20090300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.145979
KHS_20090300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:05.542148
KHS_20090300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.546156
KHS_20090300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.546156
KHS_20090300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.546156
BEY_20090300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:05.585267
BEY_20090300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.587266
BEY_20090300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.587266
BEY_20090300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:05.587266
NAD_20090400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:30.055329
NAD_20090400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.057607
NAD_20090400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.058340
NAD_20090400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.058340
KHS_20090400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:30.444786
KHS_20090400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.448304
KHS_20090400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.449307
KHS_20090400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:30.450309
BEY_20090400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:32.213767
BEY_20090400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:32.217776
BEY_20090400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:32.218779
BEY_20090400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:32.219787
NAD_20090500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:50.755406
NAD_20090500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.758412
NAD_20090500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.758412
NAD_20090500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.759416
KHS_20090500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:50.797857
KHS_20090500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.799865
KHS_20090500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.800364
KHS_20090500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.800364
BEY_20090500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:05:50.837369
BEY_20090500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.840333
BEY_20090500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.840333
BEY_20090500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:05:50.840333
NAD_20090600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:02.789747
NAD_20090600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.793757
NAD_20090600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.793757
NAD_20090600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.794757
KHS_20090600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:02.837880
KHS_20090600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.841384
KHS_20090600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.842394
KHS_20090600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:02.842889
BEY_20090600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:03.267311
BEY_20090600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:03.270439
BEY_20090600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:03.271443
BEY_20090600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:03.272445
NAD_20090700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:23.981861
NAD_20090700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:23.983866
NAD_20090700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:23.983866
NAD_20090700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:23.984869
KHS_20090700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:24.017877
KHS_20090700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.019884
KHS_20090700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.020887
KHS_20090700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.020887
BEY_20090700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:24.053053
BEY_20090700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.056044
BEY_20090700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.056044
BEY_20090700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:24.056044
NAD_20090800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:44.767216
NAD_20090800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:44.769615
NAD_20090800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:44.770117
NAD_20090800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:44.770117
KHS_20090800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:45.229290
KHS_20090800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:45.232301
KHS_20090800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:45.233302
KHS_20090800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:45.234304
BEY_20090800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:06:46.047725
BEY_20090800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:06:46.050263
BEY_20090800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:06:46.051274
BEY_20090800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:06:46.051274
NAD_20090900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:02.798062
NAD_20090900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:02.801068
NAD_20090900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:02.802071
NAD_20090900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:02.802071
KHS_20090900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:03.144775
KHS_20090900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.146778
KHS_20090900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.147280
KHS_20090900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.147782
BEY_20090900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:03.782025
BEY_20090900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.785032
BEY_20090900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.785032
BEY_20090900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:03.786035
NAD_20091000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:13.843773
NAD_20091000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.845778
NAD_20091000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.846783
NAD_20091000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.846783
KHS_20091000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:13.880679
KHS_20091000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.882817
KHS_20091000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.882817
KHS_20091000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:13.883819
BEY_20091000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:14.339736
BEY_20091000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:14.341707
BEY_20091000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:14.342712
BEY_20091000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:14.343713
NAD_20091100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:39.829299
NAD_20091100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:39.832303
NAD_20091100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:39.832303
NAD_20091100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:39.833311
KHS_20091100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:40.234449
KHS_20091100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:40.237498
KHS_20091100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:40.238453
KHS_20091100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:40.239457
BEY_20091100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:07:40.996098
BEY_20091100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:07:40.999105
BEY_20091100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:07:40.999105
BEY_20091100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:07:41.000107
NAD_20091200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:05.560124
NAD_20091200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.563126
NAD_20091200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.564129
NAD_20091200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.565134
KHS_20091200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:05.992270
KHS_20091200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.995279
KHS_20091200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.995279
KHS_20091200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:05.996281
BEY_20091200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:06.717326
BEY_20091200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:06.723808
BEY_20091200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:06.724309
BEY_20091200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:06.724811
NAD_20100100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:38.563215
NAD_20100100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:38.567226
NAD_20100100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:38.567226
NAD_20100100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:38.568227
KHS_20100100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:39.602254
KHS_20100100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.605263
KHS_20100100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.606266
KHS_20100100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.606266
BEY_20100100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:39.648382
BEY_20100100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.650887
BEY_20100100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.650887
BEY_20100100_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:39.651388
NAD_20100200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:56.631224
NAD_20100200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.634196
NAD_20100200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.634196
NAD_20100200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.635193
KHS_20100200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:56.671385
KHS_20100200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.673430
KHS_20100200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.673430
KHS_20100200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.674396
BEY_20100200_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:08:56.720177
BEY_20100200_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.722182
BEY_20100200_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.723189
BEY_20100200_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:08:56.723189
NAD_20100300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:13.212158
NAD_20100300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.215166
NAD_20100300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.215166
NAD_20100300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.216167
KHS_20100300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:13.260800
KHS_20100300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.262808
KHS_20100300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.262808
KHS_20100300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.263808
BEY_20100300_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:13.610820
BEY_20100300_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.614831
BEY_20100300_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.614831
BEY_20100300_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:13.615834
NAD_20100400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:23.138321
NAD_20100400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:23.141334
NAD_20100400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:23.141334
NAD_20100400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:23.142331
KHS_20100400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:25.235994
KHS_20100400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.239001
KHS_20100400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.240004
KHS_20100400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.240004
BEY_20100400_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:25.278105
BEY_20100400_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.280112
BEY_20100400_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.280112
BEY_20100400_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:25.281113
NAD_20100500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:42.911046
NAD_20100500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.913050
NAD_20100500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.913050
NAD_20100500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.914060
KHS_20100500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:42.946140
KHS_20100500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.949147
KHS_20100500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.949147
KHS_20100500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:42.949147
BEY_20100500_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:09:44.233154
BEY_20100500_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:09:44.236168
BEY_20100500_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:09:44.237170
BEY_20100500_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:09:44.238174
NAD_20100600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:07.836190
NAD_20100600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:07.839201
NAD_20100600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:07.839701
NAD_20100600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:07.840260
KHS_20100600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:08.179172
KHS_20100600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:08.181179
KHS_20100600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:08.182181
KHS_20100600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:08.182181
BEY_20100600_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:09.831808
BEY_20100600_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:09.834813
BEY_20100600_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:09.834813
BEY_20100600_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:09.835813
NAD_20100700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:26.787761
NAD_20100700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:26.791274
NAD_20100700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:26.791775
NAD_20100700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:26.792789
KHS_20100700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:29.835885
KHS_20100700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:29.838898
KHS_20100700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:29.839897
KHS_20100700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:29.839897
BEY_20100700_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:30.231518
BEY_20100700_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:30.235531
BEY_20100700_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:30.236494
BEY_20100700_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:30.236494
NAD_20100800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:50.133355
NAD_20100800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:50.136993
NAD_20100800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:50.137997
NAD_20100800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:50.139000
KHS_20100800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:53.596568
KHS_20100800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.601578
KHS_20100800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.602583
KHS_20100800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.602583
BEY_20100800_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:10:53.991038
BEY_20100800_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.993041
BEY_20100800_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.993543
BEY_20100800_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:10:53.994044
NAD_20100900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:20.024922
NAD_20100900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.027930
NAD_20100900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.028932
NAD_20100900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.028932
KHS_20100900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:20.415322
KHS_20100900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.418331
KHS_20100900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.419328
KHS_20100900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.420330
BEY_20100900_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:20.464842
BEY_20100900_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.466842
BEY_20100900_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.467345
BEY_20100900_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:20.467844
NAD_20101000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:50.251117
NAD_20101000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.254130
NAD_20101000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.255126
NAD_20101000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.256130
KHS_20101000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:50.641396
KHS_20101000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.643404
KHS_20101000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.644405
KHS_20101000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.644405
BEY_20101000_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:11:50.677943
BEY_20101000_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.679949
BEY_20101000_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.679949
BEY_20101000_60pp.csv         |        local dir        |             processing failure at:  |  2021-03-24 14:11:50.680952
NAD_20101100_60pp             |     serv.izmiran.ru     |           ftp download failure at:  |  2021-03-24 14:12:26.824950
NAD_20101100_60pp.ffh         |        local dir        |             processing failure at:  |  2021-03-24 14:12:26.827961
NAD_20101100_60pp.ffd         |        local dir        |             processing failure at:  |  2021-03-24 14:12:26.828962
